Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"817.2375","Bacteroides fragilis BF_AB_Sri_Lanka_2021",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","BF_AB_Sri_Lanka_2021",,,,,,,,,,,,,,,,,,,,"Good","1900-01-01T00:00:00Z",,,"PRJNA910333","SAMN32123182",,,"JAPTZT000000000",,,"Illumina MiSeq","100x","shovill v. 1.0.9",,,30,5158600,43.273716,3,733465,63,3,,4572,99.9,99.6,,100,,"abscess",,"2021",2021,,"Sri Lanka","Asia","Sri Lanka",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:tissue sample",,"2022-12-27T02:10:44.548Z","2022-12-27T02:10:44.548Z"
"817.2376","Bacteroides fragilis BF_AB_ODE_DK_2012",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","BF_AB_ODE_DK_2012",,,,,,,,,,,,,,,,,,,,"Good","1900-01-01T00:00:00Z",,,"PRJNA910333","SAMN32123181",,,"JAPTZS000000000",,,"Illumina MiSeq","34x","shovill v. 1.0.9",,,112,5194814,43.484097,12,145440,65,6,,4679,99.7,99.2,0.4,100,,"abdominal abscess",,"2012",2012,,"Denmark","Europe","Denmark",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:tissue sample",,"2022-12-27T02:11:08.326Z","2022-12-27T02:11:08.326Z"
"817.2377","Bacteroides fragilis BF_AB_COP_DK_1973",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","BF_AB_COP_DK_1973",,,,,,,,,,,,,,,,,,,,"Good","1900-01-01T00:00:00Z",,,"PRJNA910333","SAMN32123178",,,"JAPTZP000000000",,,"Illumina MiSeq","43x","shovill v. 1.0.9",,,74,5171825,43.42815,5,318466,66,5,,4589,99.8,99.3,0.3,100,,"abscess",,"1973",1973,,"Denmark","Europe","Denmark",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:tissue sample",,"2022-12-27T02:12:41.097Z","2022-12-27T02:12:41.097Z"
"817.2378","Bacteroides fragilis BF_AB_HIL_DK_1990_1",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","BF_AB_HIL_DK_1990_1",,,,,,,,,,,,,,,,,,,,"Good","1900-01-01T00:00:00Z",,,"PRJNA910333","SAMN32123179",,,"JAPTZQ000000000",,,"Illumina MiSeq","34x","shovill v. 1.0.9",,,84,5365068,43.612812,6,344987,64,5,,4791,100,99.8,0.1,100,,"abscess",,"1990",1990,,"Denmark","Europe","Denmark",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:tissue sample",,"2022-12-27T02:12:52.779Z","2022-12-27T02:12:52.779Z"
"817.2379","Bacteroides fragilis BF_AB_HIL_DK_1990_2",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","BF_AB_HIL_DK_1990_2",,,,,,,,,,,,,,,,,,,,"Good","1900-01-01T00:00:00Z",,,"PRJNA910333","SAMN32123180",,,"JAPTZR000000000",,,"Illumina MiSeq","51x","shovill v. 1.0.9",,,73,5371764,43.423073,7,227117,69,4,,4868,100,99.9,0.1,100,,"abscess",,"1990",1990,,"Denmark","Europe","Denmark",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:tissue sample",,"2022-12-27T02:11:10.870Z","2022-12-27T02:11:10.870Z"
"817.2380","Bacteroides fragilis SRR17794267_bin.5_metawrap_v1.3_MAG",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","SRR17794267_bin.5_metawrap_v1.3_MAG",,,,,,,,,,,,,,,,,,,,"Good","2022-12-26T00:00:00Z",,,"PRJEB57940","SAMEA112247543",,,"CANTJQ000000000",,,,,,,,53,4733648,43.18215,10,136992,30,,,4062,95.5,95.3,0.6,91.9,,"mouse gut metagenome",,"2019-06-17",2019,,"China","Asia","China",,,,,,,,,,,,,"2023-01-08T07:03:19.983Z","2023-01-08T07:03:19.983Z"
"817.2416","Bacteroides fragilis AM100_PB_TSB_25",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","AM100_PB_TSB_25",,,,,,,,,,,,,,,,,,,,"Good","2023-01-11T00:00:00Z",,,"PRJNA903559","SAMN31808581",,,"JAQDLP000000000",,,"MGI","100x","SOAPdenovo v. v2.04",,,57,5406094,43.026745,5,373671,64,3,,4820,99.8,99.6,0.6,100,,"fecal material [ENVO:00002003]",,"2014-02-01",2014,,"China","Asia","China: Shenzhen",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-02-12T15:13:43.587Z","2023-02-12T15:13:43.587Z"
"817.2417","Bacteroides fragilis AM18-11AC",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","AM18-11AC",,,,,,,,,,,,,,,,,,,,"Good","2023-01-11T00:00:00Z",,,"PRJNA903559","SAMN31809053",,,"JAQDYY000000000",,,"MGI","100x","SOAPdenovo v. v2.04",,,92,5598690,43.34961,17,113364,59,3,,5138,99.7,99.3,0.3,100,,"fecal material [ENVO:00002003]",,"2014-02-01",2014,,"China","Asia","China: Shenzhen",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-02-12T16:04:59.931Z","2023-02-12T16:04:59.931Z"
"817.2418","Bacteroides fragilis AM18-1LB",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","AM18-1LB",,,,,,,,,,,,,,,,,,,,"Good","2023-01-11T00:00:00Z",,,"PRJNA903559","SAMN31809056",,,"JAQDZB000000000",,,"MGI","100x","SOAPdenovo v. v2.04",,,108,5596370,43.354496,18,130133,53,3,,5147,99.7,99.3,0.3,100,,"fecal material [ENVO:00002003]",,"2014-02-01",2014,,"China","Asia","China: Shenzhen",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-02-12T16:06:39.557Z","2023-02-12T16:06:39.557Z"
"817.2419","Bacteroides fragilis AM15-12",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","AM15-12",,,,,,,,,,,,,,,,,,,,"Good","2023-01-11T00:00:00Z",,,"PRJNA903559","SAMN31809043",,,"JAQDYO000000000",,,"MGI","100x","SOAPdenovo v. v2.04",,,46,5292347,43.321194,8,214350,62,3,,4732,100,99.8,,100,,"fecal material [ENVO:00002003]",,"2014-02-01",2014,,"China","Asia","China: Shenzhen",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-02-12T16:05:03.855Z","2023-02-12T16:05:03.855Z"
"817.2420","Bacteroides fragilis TM13-3AA",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","TM13-3AA",,,,,,,,,,,,,,,,,,,,"Good","2023-01-12T00:00:00Z",,,"PRJNA903559","SAMN31809437",,,"JAQENO000000000",,,"MGI","100x","SOAPdenovo v. v2.04",,,77,5504935,43.291172,11,158559,60,3,,5097,99.7,99.4,,100,,"fecal material [ENVO:00002003]",,"2014-02-01",2014,,"China","Asia","China: Shenzhen",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-02-12T16:08:37.078Z","2023-02-12T16:08:37.078Z"
"817.2421","Bacteroides fragilis AF01-12J",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","AF01-12J",,,,,,,,,,,,,,,,,,,,"Good","2023-01-12T00:00:00Z",,,"PRJNA903559","SAMN31807685",,,"JAQCOF000000000",,,"MGI","100x","SOAPdenovo v. v2.04",,,80,5410432,43.56047,6,252563,56,3,,4900,99.9,99.8,,99.9,,"fecal material [ENVO:00002003]",,"2014-02-01",2014,,"China","Asia","China: Shenzhen",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-02-12T17:01:26.097Z","2023-02-12T17:01:26.097Z"
"817.2422","Bacteroides fragilis TF13-1A",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","TF13-1A",,,,,,,,,,,,,,,,,,,,"Good","2023-01-12T00:00:00Z",,,"PRJNA903559","SAMN31809850",,,"JAQFDK000000000",,,"MGI","100x","SOAPdenovo v. v2.04",,,64,5515639,43.28775,6,242764,63,3,,5104,99.6,99.3,,100,,"fecal material [ENVO:00002003]",,"2014-02-01",2014,,"China","Asia","China: Shenzhen",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-02-12T17:02:16.575Z","2023-02-12T17:02:16.575Z"
"817.2423","Bacteroides fragilis TF13-10A",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","TF13-10A",,,,,,,,,,,,,,,,,,,,"Good","2023-01-12T00:00:00Z",,,"PRJNA903559","SAMN31809847",,,"JAQFDH000000000",,,"MGI","100x","SOAPdenovo v. v2.04",,,56,5509203,43.290333,5,349807,66,3,,5080,99.7,99.4,,100,,"fecal material [ENVO:00002003]",,"2014-02-01",2014,,"China","Asia","China: Shenzhen",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-02-12T17:02:32.606Z","2023-02-12T17:02:32.606Z"
"817.2424","Bacteroides fragilis TF05-7ACA",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","TF05-7ACA",,,,,,,,,,,,,,,,,,,,"Good","2023-01-12T00:00:00Z",,,"PRJNA903559","SAMN31809814",,,"JAQFCA000000000",,,"MGI","100x","SOAPdenovo v. v2.04",,,48,5054127,43.235653,8,222574,55,3,,4401,100,99.9,,100,,"fecal material [ENVO:00002003]",,"2014-02-01",2014,,"China","Asia","China: Shenzhen",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-02-12T17:03:08.181Z","2023-02-12T17:03:08.181Z"
"817.2425","Bacteroides fragilis OM06-17AC",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","OM06-17AC",,,,,,,,,,,,,,,,,,,,"Good","2023-01-12T00:00:00Z",,,"PRJNA903559","SAMN31809759",,,"JAQEZX000000000",,,"MGI","100x","SOAPdenovo v. v2.04",,,30,5077956,43.364037,4,393410,59,3,,4492,100,99.9,0.1,100,,"fecal material [ENVO:00002003]",,"2014-02-01",2014,,"China","Asia","China: Shenzhen",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-02-12T17:04:01.410Z","2023-02-12T17:04:01.410Z"
"817.2426","Bacteroides fragilis Tbg-94",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","Tbg-94",,,,,,,,,,,,,,,,,,,,"Good","2023-01-10T00:00:00Z",,,"PRJNA900398","SAMN31691752",,,"JAQFWF000000000",,,"IonTorrent","34.0x","SPAdes v. JUN-2020",,,43,4857727,43.349987,6,260183,58,8,,4337,99.8,99.3,0.7,100,,"blood",,"2009-07-26",2009,,"Norway","Europe","Norway: Telemark",,"Homo sapiens","Human",,,"bacteremia","Human",,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,"2023-02-12T17:07:51.314Z","2023-02-12T17:07:51.314Z"
"817.2427","Bacteroides fragilis Tbg-12",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","Tbg-12",,,,,,,,,,,,,,,,,,,,"Good","2023-01-10T00:00:00Z",,,"PRJNA900398","SAMN31691677",,,"JAQFWE000000000",,,"IonTorrent","38.0x","SPAdes v. MAY-2019",,,57,5382249,43.503822,7,288134,62,7,,5081,99.8,98.5,2.9,100,,"blood",,"2015-12-24",2015,,"Norway","Europe","Norway: Telemark",,"Homo sapiens","Human",,,"peritonitis","Human",,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,"2023-02-12T17:07:54.725Z","2023-02-12T17:07:54.725Z"
"817.2428","Bacteroides fragilis ZZ906",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","ZZ906",,,,,,,,,,,,,,,,,,,,"Good","2023-01-10T00:00:00Z",,,"PRJNA530267","SAMN31950854",,,"JAQFVL000000000",,,"Illumina NovaSeq","200x","SPAdes v. AUG-2022",,,77,5183342,43.370743,9,204065,68,4,,4704,99.8,99.6,,100,,"blood",,"2018-07-26",2018,,"Ecuador","South America","Ecuador: Quito",,"Homo sapiens","Human",,,"Blood stream infection","Human",,,,"collected_by:Zurita & Zurita Laboratorios",,"2023-02-12T17:13:50.310Z","2023-02-12T17:13:50.310Z"
"817.2429","Bacteroides fragilis ZZ144",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","ZZ144",,,,,,,,,,,,,,,,,,,,"Good","2023-01-10T00:00:00Z",,,"PRJNA530267","SAMN31950853",,,"JAQFVM000000000",,,"Illumina NovaSeq","200x","SPAdes v. AUG-2022",,,50,5155812,43.068638,4,310818,63,3,,4552,99.9,99.8,0.4,100,,"blood",,"2018-11-26",2018,,"Ecuador","South America","Ecuador: Quito",,"Homo sapiens","Human",,,"Blood stream infection","Human",,,,"collected_by:Zurita & Zurita Laboratorios",,"2023-02-12T17:14:56.368Z","2023-02-12T17:14:56.368Z"
"817.2430","Bacteroides fragilis ZZ1836",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","ZZ1836",,,,,,,,,,,,,,,,,,,,"Good","2023-01-10T00:00:00Z",,,"PRJNA530267","SAMN31950855",,,"JAQFVK000000000",,,"Illumina NovaSeq","200x","SPAdes v. AUG-2022",,,224,5201097,43.341297,28,64934,69,4,,4797,99.8,98.8,1.7,100,,"Tissue",,"2018-04-03",2018,,"Ecuador","South America","Ecuador: Quito",,"Homo sapiens","Human",,,"Tissue infection","Human",,,,"collected_by:Zurita & Zurita Laboratorios",,"2023-02-12T17:14:57.669Z","2023-02-12T17:14:57.669Z"
"817.2431","Bacteroides fragilis ERR1430561_bin.62_CONCOCT_v1.1_MAG",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","ERR1430561_bin.62_CONCOCT_v1.1_MAG",,,,,,,,,,,,,,,,,,,,"Good","2023-01-08T00:00:00Z",,,"PRJEB51075","SAMEA14083578",,,"CALCJC000000000",,,,,,,,93,4979617,43.4769,18,94624,45,,,4543,99.5,98.8,0.7,99.4,,"human gut metagenome",,"2015-01-01",2015,,"China","Asia","China",,,,,,,,,,,,,"2023-02-15T06:33:04.817Z","2023-02-15T06:33:04.817Z"
"817.2432","Bacteroides fragilis ERR1190612_bin.39_CONCOCT_v1.1_MAG",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","ERR1190612_bin.39_CONCOCT_v1.1_MAG",,,,,,,,,,,,,,,,,,,,"Good","2023-01-08T00:00:00Z",,,"PRJEB51075","SAMEA14083330",,,"CALJOY000000000",,,,,,,,136,4896740,43.27291,25,58742,41,2,,4301,98.2,96.9,2.1,97.2,,"human gut metagenome",,"2014-01-01",2014,,"China","Asia","China",,,,,,,,,,,,,"2023-02-15T06:42:20.264Z","2023-02-15T06:42:20.264Z"
"817.2433","Bacteroides fragilis chick19__bin18",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","chick19__bin18",,,,,,,,,,,,,,,,,,,,"Good","2023-01-08T00:00:00Z",,,"PRJEB53667","SAMEA112285505",,,"CANUBX000000000",,,,,,,,431,4525031,43.00428,93,13544,30,,,4225,96.5,94.1,5.2,92.6,,"chicken caecal content",,"2016",2016,,"USA","North America","USA",,,,,,,,,,,,,"2023-02-15T08:03:10.937Z","2023-02-15T08:03:10.937Z"
"817.2447","Bacteroides fragilis OB EAV1 11 D6 FAA",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Complete","OB EAV1 11 D6 FAA",,,,,,,,,,,,,,,,,,,,"Good","2023-02-20T00:00:00Z",,,"PRJNA933627","SAMN33244122",,,"CP117955",,,"Illumina HiSeq; Oxford Nanopore MinION","1.0x","Canu v. 1.8; Geneious v. 6.1.8",,,1,5166942,43.334393,1,5166942,73,18,,4542,99.9,99.8,0.1,100,,,,"2019-11-01",2019,,"USA","North America","USA",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:pure cell culture",,"2023-02-27T19:15:56.245Z","2023-02-27T19:15:56.245Z"
"817.248","Bacteroides fragilis strain CM13",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","CM13",,,,,,,,,,,,,,,,,,,,"Good","2017-12-05T00:00:00Z","29184019",,"PRJNA413027","SAMN07735201","GCA_002810985.1",,"PDCT00000000","Brigham & Women's Hospital","WGS","Illumina MiSeq","98.0x","Velvet v. 1.2.10",,,86,5208842,43.11,9,203425,63,8,,4694,99.9,99.6,,100,,,,"2015",2015,,"USA","North America","USA: Boston, MA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","Bacteroides fragilis Genome sequencing and assembly","2018-01-01T03:47:13.607Z","2018-01-01T03:47:13.607Z"
"817.249","Bacteroides fragilis strain CL04T03C20",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","CL04T03C20",,,,,,,,,,,,,,,,,,,,"Good","2017-12-05T00:00:00Z","29184019",,"PRJNA413027","SAMN07735200","GCA_002810995.1",,"PDCU00000000","Brigham & Women's Hospital","WGS","Illumina MiSeq","131.0x","Velvet v. 1.2.10",,,54,5221750,43.06,4,521851,63,9,,4650,100,99.9,,100,,,,"2009-05",2009,,"USA","North America","USA: Boston, MA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","Bacteroides fragilis Genome sequencing and assembly","2018-01-01T03:46:56.334Z","2018-01-01T03:46:56.334Z"
"817.2497","Bacteroides fragilis FXJYN7E2",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FXJYN7E2",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101950",,,"JAFKPK000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,17,5343460,43.753155,3,815823,61,5,,4773,100,99.6,,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:24:28.715Z","2023-05-27T21:24:28.715Z"
"817.2498","Bacteroides fragilis FMNHLBE20K8",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FMNHLBE20K8",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101940",,,"JAFKPU000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,126,5135203,43.15392,8,214134,63,3,,4553,100,99.9,0.1,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:24:42.911Z","2023-05-27T21:24:42.911Z"
